pin_nbr,pin,the_geom,low_address,high_address,street_direction,street_name,street_type,community,ward,status
20282020140000,20-28-202-014,"{""type"":""MultiPolygon"",""coordinates"":[[[[-87.6320555252978,41.7638020751125],[-87.632058723289,41.7639392546451],[-87.6316036913447,41.7639461910981],[-87.6316004943227,41.7638090115604],[-87.6320555252978,41.7638020751125]]]]}",7153,7153,S,PRINCETON,AVE,GREATER GRAND CROSSING,6,sold
20282090130000,20-28-209-013,"{""type"":""MultiPolygon"",""coordinates"":[[[[-87.6332433336867,41.7619558200244],[-87.6332464596754,41.7620931089046],[-87.6327813960575,41.762100208461],[-87.6327781971612,41.7619629740112],[-87.6332433336867,41.7619558200244]]]]}",7253,7257,S,HARVARD,AVE,GREATER GRAND CROSSING,6,sold
20282100180000,20-28-210-018,"{""type"":""MultiPolygon"",""coordinates"":[[[[-87.6310759391893,41.7633612850543],[-87.6310727421068,41.7632242152615],[-87.631527916182,41.763217226885],[-87.6315311124391,41.7633544613197],[-87.6315311552413,41.7633572607653],[-87.6310759819717,41.7633640844999],[-87.6310759391893,41.7633612850543]]]]}",7206,7206,S,YALE,AVE,GREATER GRAND CROSSING,6,sold
20282160150000,20-28-216-015-0000,"{""type"":""MultiPolygon"",""coordinates"":[[[[-87.6334748320977,41.7615042564266],[-87.633918998064,41.761497246384],[-87.6339222565919,41.7616359631013],[-87.6334780163672,41.7616429727025],[-87.6334748320977,41.7615042564266]]]]}",7300,7300,S,HARVARD,AVE,GREATER GRAND CROSSING,6,sold
20282170010000,20-28-217-001,"{""type"":""MultiPolygon"",""coordinates"":[[[[-87.6327680213163,41.7615169084858],[-87.6332330825118,41.7615096443035],[-87.6332362096631,41.7616468234296],[-87.6327712207787,41.7616540880637],[-87.6327680213163,41.7615169084858]]]]}",315,321,W,73RD,ST,GREATER GRAND CROSSING,6,sold
20282170040000,20-28-217-004,"{""type"":""MultiPolygon"",""coordinates"":[[[[-87.6327584974819,41.7611052604148],[-87.6332237017102,41.7610980520234],[-87.6332268294302,41.7612351762769],[-87.6327616951246,41.7612426046495],[-87.6327584974819,41.7611052604148]]]]}",7315,7315,S,HARVARD,AVE,GREATER GRAND CROSSING,6,sold
20283040090000,20-28-304-009,"{""type"":""MultiPolygon"",""coordinates"":[[[[-87.6378789880886,41.756943407568],[-87.6382902790618,41.7569367853162],[-87.638293126611,41.7570465197217],[-87.6378598406553,41.7570535028183],[-87.6378789880886,41.756943407568]]]]}",7535,7535,S,PARNELL,AVE,GREATER GRAND CROSSING,6,sold
20283060040000,20-28-306-004,"{""type"":""MultiPolygon"",""coordinates"":[[[[-87.6350684835326,41.757564740426],[-87.6355679757665,41.7575567429292],[-87.6355711072201,41.7576939770047],[-87.6350713940305,41.7577019731704],[-87.6350684835326,41.757564740426]]]]}",7511,7513,S,EGGLESTON,,GREATER GRAND CROSSING,6,sold
20283080110000,20-28-308-011-0000,"{""type"":""MultiPolygon"",""coordinates"":[[[[-87.6423471536285,41.7548231696184],[-87.6423467877388,41.7548094459033],[-87.6428077066539,41.754801075127],[-87.6428080726419,41.7548147988415],[-87.6428094633008,41.7548696932585],[-87.6423485438947,41.754878064038],[-87.6423471536285,41.7548231696184]]]]}",7643,7643,S,EMERALD,AVE,AUBURN GRESHAM,6,sold
20283090120000,20-28-309-012-0000,"{""type"":""MultiPolygon"",""coordinates"":[[[[-87.6415855779211,41.7548369737234],[-87.6415885037454,41.7549467634528],[-87.6411267768699,41.7549551793537],[-87.6411236319503,41.7548453882939],[-87.6411234272316,41.754837154152],[-87.6415853731433,41.7548287395819],[-87.6415855779211,41.7548369737234]]]]}",7641,7643,S,UNION,AVE,AUBURN GRESHAM,6,sold
20283100050000,20-28-310-005-0000,"{""type"":""MultiPolygon"",""coordinates"":[[[[-87.6403809194513,41.7555177660287],[-87.6403841458627,41.755626679409],[-87.6399258612448,41.7556348916911],[-87.6399225605411,41.7555261425091],[-87.6403809194513,41.7555177660287]]]]}",7615,7615,S,LOWE,AVE,AUBURN GRESHAM,6,sold
20283160070000,20-28-316-007-0000,"{""type"":""MultiPolygon"",""coordinates"":[[[[-87.6410909901434,41.7536879738955],[-87.6410879174307,41.7535782930181],[-87.6415516033195,41.7535708221144],[-87.641554529647,41.7536805569855],[-87.6415551001369,41.7537025148477],[-87.6410916343578,41.7537098773178],[-87.6410909901434,41.7536879738955]]]]}",7721,7721,S,UNION,,AUBURN GRESHAM,6,sold
20291040350000,20-29-104-035,"{""type"":""MultiPolygon"",""coordinates"":[[[[-87.6568462225621,41.764198036583],[-87.6568920485132,41.7641973184545],[-87.6569007896452,41.764537663042],[-87.6568549634519,41.7645383811721],[-87.6567633116395,41.7645397624948],[-87.6567545712341,41.7641994179024],[-87.6568462225621,41.764198036583]]]]}",1270,1270,W,71ST,PL,WEST ENGLEWOOD,6,sold
20291090030000,20-29-109-003,"{""type"":""MultiPolygon"",""coordinates"":[[[[-87.6570161364092,41.7636691675654],[-87.6570249093931,41.7640135190401],[-87.6569332583297,41.7640149005041],[-87.6569244858359,41.7636705490261],[-87.6570161364092,41.7636691675654]]]]}",1275,1275,W,71ST,PL,WEST ENGLEWOOD,6,sold
20291140460000,20-29-114-046,"{""type"":""MultiPolygon"",""coordinates"":[[[[-87.6548749863206,41.7624044292045],[-87.654883705688,41.7627458167394],[-87.6547920564058,41.7627471965086],[-87.6547833375243,41.7624058089705],[-87.6548749863206,41.7624044292045]]]]}",1216,1216,W,72ND,PL,WEST ENGLEWOOD,6,sold
20292060020000,20-29-206-002,"{""type"":""MultiPolygon"",""coordinates"":[[[[-87.6465212893646,41.7647371209828],[-87.6465299470297,41.7650801551573],[-87.6464383682262,41.7650814737914],[-87.6464297104635,41.7647384944962],[-87.6465212893646,41.7647371209828]]]]}",853,853,W,71ST,ST,ENGLEWOOD,6,sold
20292120300000,20-29-212-030,"{""type"":""MultiPolygon"",""coordinates"":[[[[-87.6485702761504,41.7628162672708],[-87.6485720396252,41.762884830384],[-87.6481164225998,41.7628924874048],[-87.6481146596101,41.7628239242883],[-87.6485702761504,41.7628162672708]]]]}",7212,7212,S,SANGAMON,ST,ENGLEWOOD,6,sold
20292120310000,20-29-212-031,"{""type"":""MultiPolygon"",""coordinates"":[[[[-87.6485685132619,41.7627476492742],[-87.6485702761504,41.7628162672708],[-87.6481146596101,41.7628239242883],[-87.648112897207,41.7627553062885],[-87.6485685132619,41.7627476492742]]]]}",7214,7214,S,SANGAMON,ST,ENGLEWOOD,6,sold
20292230160000,20-29-223-016,"{""type"":""MultiPolygon"",""coordinates"":[[[[-87.6453804979932,41.7603599438517],[-87.6453821841527,41.7604285614606],[-87.6449422078539,41.7604353116264],[-87.6449405221631,41.7603666940147],[-87.6453804979932,41.7603599438517]]]]}",7339,,S,GREEN,,ENGLEWOOD,6,sold
20302140440000,20-30-214-044,"{""type"":""MultiPolygon"",""coordinates"":[[[[-87.6650698022537,41.7616176176531],[-87.6650680212291,41.7615490546494],[-87.6655248441558,41.7615441914605],[-87.6655266262359,41.7616126995781],[-87.6650698022537,41.7616176176531]]]]}",7248,,S,MARSHFIELD,,WEST ENGLEWOOD,17,sold
20314050070000,20-31-405-007-0000,"{""type"":""MultiPolygon"",""coordinates"":[[[[-87.6650883732952,41.7424362909449],[-87.6650866675016,41.7423675634945],[-87.6655409481147,41.742361532624],[-87.6655426549614,41.7424302051883],[-87.6655443623794,41.7424988228689],[-87.665090154079,41.7425048541718],[-87.6650883732952,41.7424362909449]]]]}",8317,,S,PAULINA,ST,AUBURN GRESHAM,21,sold
20321050100000,20-32-105-010-0000,"{""type"":""MultiPolygon"",""coordinates"":[[[[-87.6572350405527,41.7495961331019],[-87.65723741193,41.7496844588346],[-87.656781096516,41.7496908290052],[-87.6567787257642,41.7496025032679],[-87.6572350405527,41.7495961331019]]]]}",7925,7927,S,ADA,ST,AUBURN GRESHAM,21,sold
20322100310000,20-32-210-031-0000,"{""type"":""MultiPolygon"",""coordinates"":[[[[-87.650136083735,41.7473388816189],[-87.6501341728105,41.7472702625814],[-87.6505915002897,41.7472636503671],[-87.6505934849869,41.7473322698362],[-87.6505953964016,41.7474008888691],[-87.6505963515286,41.7474352532678],[-87.6501390228314,41.7474418654921],[-87.6501380679483,41.7474075010914],[-87.650136083735,41.7473388816189]]]]}",8042,8046,S,CARPENTER,,AUBURN GRESHAM,21,sold
20324040170000,20-32-404-017-0000,"{""type"":""MultiPolygon"",""coordinates"":[[[[-87.6485235849587,41.7418873190713],[-87.648525490003,41.7419563223646],[-87.6481189211701,41.7419621314091],[-87.6481169426983,41.7418931825582],[-87.6485235849587,41.7418873190713]]]]}",8347,8347,S,MORGAN,,AUBURN GRESHAM,21,sold
20324280290000,20-32-428-029-0000,"{""type"":""MultiPolygon"",""coordinates"":[[[[-87.6476028034731,41.7361532434584],[-87.6477852193642,41.7361505996946],[-87.6477949083691,41.7364935867335],[-87.6476124915074,41.7364962305052],[-87.6476028034731,41.7361532434584]]]]}",938,938,W,87TH,ST,AUBURN GRESHAM,21,sold
20331230160000,20-33-123-016-0000,"{""type"":""MultiPolygon"",""coordinates"":[[[[-87.6425102009089,41.7441492409345],[-87.6425125428429,41.7442315842541],[-87.64207325915,41.7442387119905],[-87.6421033160266,41.7441558500581],[-87.6425102009089,41.7441492409345]]]]}",8235,8235,S,EMERALD,AVE,AUBURN GRESHAM,21,sold
20333060150000,20-33-306-015-0000,"{""type"":""MultiPolygon"",""coordinates"":[[[[-87.641407338732,41.7417779987955],[-87.641457949328,41.7418352754159],[-87.6414334904095,41.7418472579786],[-87.6410783809547,41.7420223465163],[-87.6410277699641,41.7419651246146],[-87.641407338732,41.7417779987955]]]]}",8350,8350,S,KERFOOT,AVE,AUBURN GRESHAM,21,sold
20333100050000,20-33-310-005-0000,"{""type"":""MultiPolygon"",""coordinates"":[[[[-87.6421414128324,41.740678820479],[-87.6425684782462,41.7404419202654],[-87.6426213001194,41.740498002184],[-87.6421942345227,41.7407349025903],[-87.6421414128324,41.740678820479]]]]}",8413,8413,S,GILBERT,CT,AUBURN GRESHAM,21,sold
25041050170000,25-04-105-017-0000,"{""type"":""MultiPolygon"",""coordinates"":[[[[-87.6368648371392,41.7347176549686],[-87.6368926843008,41.7347174395533],[-87.6368950293014,41.7348056010692],[-87.6368963989627,41.7348551716457],[-87.6368685376506,41.7348553348342],[-87.6364087892848,41.7348580331071],[-87.6364050750716,41.7347203558896],[-87.6368648371392,41.7347176549686]]]]}",8736,8736,S,NORMAL,,AUBURN GRESHAM,21,sold
25041090050000,25-04-109-005-0000,"{""type"":""MultiPolygon"",""coordinates"":[[[[-87.6422147923258,41.7337530045175],[-87.6422175813092,41.7338551097306],[-87.6417305652882,41.7338579973619],[-87.6417303060927,41.7338480065032],[-87.6417277770762,41.7337558921429],[-87.6422147923258,41.7337530045175]]]]}",8815,8815,S,EMERALD,AVE,AUBURN GRESHAM,21,sold
25062060090000,25-06-206-009-0000,"{""type"":""MultiPolygon"",""coordinates"":[[[[-87.6636805576399,41.7349891980183],[-87.6636789278797,41.7349344669047],[-87.6641374808995,41.7349283017371],[-87.6641391110491,41.7349830328472],[-87.6641411855174,41.7350514332267],[-87.6636826316217,41.7350575984025],[-87.6636805576399,41.7349891980183]]]]}",8725,8725,S,MARSHFIELD,,AUBURN GRESHAM,21,sold
25092040100000,25-09-204-010-0000,"{""type"":""MultiPolygon"",""coordinates"":[[[[-87.6285279888504,41.721086194262],[-87.6285314415007,41.7212261207653],[-87.6280763518359,41.7212323847882],[-87.6280730460838,41.7210925140609],[-87.6285279888504,41.721086194262]]]]}",9515,9515,S,WENTWORTH,AVE,ROSELAND,21,sold
25092040300000,25-09-204-030-0000,"{""type"":""MultiPolygon"",""coordinates"":[[[[-87.6280125480634,41.7210107462658],[-87.6280145035651,41.7210931975787],[-87.6275597072378,41.7210995162438],[-87.627557825573,41.7210170653776],[-87.6280125480634,41.7210107462658]]]]}",9518,,S,LA SALLE,ST,ROSELAND,21,sold
25092090430000,25-09-209-043-0000,"{""type"":""MultiPolygon"",""coordinates"":[[[[-87.6320924755812,41.7186398715943],[-87.6320945107152,41.7187222135929],[-87.6316401017306,41.7187281665986],[-87.631637993924,41.7186458241492],[-87.6320924755812,41.7186398715943]]]]}",9635,9635,S,HARVARD,AVE,ROSELAND,21,sold
25092110090000,25-09-211-009-0000,"{""type"":""MultiPolygon"",""coordinates"":[[[[-87.6292337728393,41.7191070374927],[-87.6296848816035,41.7191016775502],[-87.6296865505741,41.7191702957433],[-87.6292352221691,41.7191755994592],[-87.6292337728393,41.7191070374927]]]]}",9621,9621,S,YALE,AVE,ROSELAND,21,sold
25103010380000,25-10-301-038-0000,"{""type"":""MultiPolygon"",""coordinates"":[[[[-87.6222735432245,41.7127380819572],[-87.6223648299777,41.7127366159901],[-87.622371375233,41.7130799162016],[-87.6222800873892,41.7130814370527],[-87.622257229107,41.7130817895862],[-87.6222506850639,41.7127384344904],[-87.6222735432245,41.7127380819572]]]]}",34,,E,100TH,ST,ROSELAND,9,sold
25103160230000,25-10-316-023-0000,"{""type"":""MultiPolygon"",""coordinates"":[[[[-87.6213989687309,41.7094948607606],[-87.6214057272743,41.7098382723039],[-87.6212959087879,41.7098401166684],[-87.6212891514347,41.7094966502406],[-87.6213989687309,41.7094948607606]]]]}",57,,E,101ST,PL,ROSELAND,9,sold
25151210630000,25-15-121-063-0000,"{""type"":""MultiPolygon"",""coordinates"":[[[[-87.6186019493759,41.7014006214762],[-87.619043275176,41.7013945836138],[-87.6190454817923,41.7014731399551],[-87.6186298626865,41.7014791181586],[-87.6186042250415,41.7014795075737],[-87.6186019493759,41.7014006214762]]]]}",10606,10606,S,INDIANA,AVE,ROSELAND,9,sold
25162020020000,25-16-202-002-0000,"{""type"":""MultiPolygon"",""coordinates"":[[[[-87.6278935315955,41.7066718150465],[-87.6280180638444,41.7066702193351],[-87.6280269532845,41.7070162234564],[-87.6279024203678,41.7070178191722],[-87.6278935315955,41.7066718150465]]]]}",153,153,W,103RD,ST,ROSELAND,34,sold
25162090130000,25-16-209-013-0000,"{""type"":""MultiPolygon"",""coordinates"":[[[[-87.6271086998162,41.7039498928923],[-87.6271176856702,41.7042933181635],[-87.6270098600991,41.7042946313888],[-87.627000728347,41.7039512052134],[-87.6271086998162,41.7039498928923]]]]}",131,,W,104TH,PL,ROSELAND,34,sold
25162090440000,25-16-209-044-0000,"{""type"":""MultiPolygon"",""coordinates"":[[[[-87.6269904684268,41.7035636433194],[-87.6269995970946,41.703907343932],[-87.6268629844362,41.7039090289427],[-87.6268531973761,41.7035653242729],[-87.6269904684268,41.7035636433194]]]]}",128,128,W,105TH,ST,ROSELAND,34,sold
25164040230000,25-16-404-023-0000,"{""type"":""MultiPolygon"",""coordinates"":[[[[-87.6263873683959,41.6981042119977],[-87.6263955000267,41.6984115719321],[-87.6262859261642,41.698412928627],[-87.6262776485965,41.698105567788],[-87.6263873683959,41.6981042119977]]]]}",114,114,W,108TH,ST,ROSELAND,34,sold
25164050030000,25-16-405-003-0000,"{""type"":""MultiPolygon"",""coordinates"":[[[[-87.6252499420437,41.699414980825],[-87.625272794874,41.6994146825404],[-87.6253644258861,41.6994134907099],[-87.6253737005021,41.6997564241693],[-87.6252820690031,41.6997576160033],[-87.6252592160514,41.6997579142888],[-87.6252499420437,41.699414980825]]]]}",51,51,W,107TH,ST,ROSELAND,34,sold
25164100050000,25-16-410-005-0000,"{""type"":""MultiPolygon"",""coordinates"":[[[[-87.6249673344858,41.6975989636968],[-87.6250221942615,41.6975982589956],[-87.6250314813851,41.6979398753856],[-87.6249766213191,41.6979405800889],[-87.624921614794,41.6979412838633],[-87.6249121817944,41.6975996665661],[-87.6249673344858,41.6975989636968]]]]}",43,43,W,108TH,ST,ROSELAND,34,sold
25164160070000,25-16-416-007-0000,"{""type"":""MultiPolygon"",""coordinates"":[[[[-87.6297148605283,41.6957173077087],[-87.6297234370967,41.6960591939524],[-87.6296320317573,41.6960602808762],[-87.6296233824463,41.6957183941811],[-87.6297148605283,41.6957173077087]]]]}",243,243,W,109TH,ST,ROSELAND,34,sold
25164240180000,25-16-424-018-0000,"{""type"":""MultiPolygon"",""coordinates"":[[[[-87.6284873303975,41.6939084069765],[-87.6284960456073,41.6942504040308],[-87.6284046434214,41.6942514351154],[-87.6283959280967,41.693909492941],[-87.6284873303975,41.6939084069765]]]]}",209,209,W,110TH,ST,ROSELAND,34,sold
25164240190000,25-16-424-019-0000,"{""type"":""MultiPolygon"",""coordinates"":[[[[-87.6283959280967,41.693909492941],[-87.6284046434214,41.6942514351154],[-87.6283131674093,41.6942525205611],[-87.6283044531685,41.6939105235005],[-87.6283959280967,41.693909492941]]]]}",207,207,W,110TH,ST,ROSELAND,34,sold
25164240200000,25-16-424-020-0000,"{""type"":""MultiPolygon"",""coordinates"":[[[[-87.6283044531685,41.6939105235005],[-87.6283131674093,41.6942525205611],[-87.6282216919946,41.6942535510509],[-87.6282130508636,41.6939116093195],[-87.6283044531685,41.6939105235005]]]]}",205,205,W,110TH,ST,ROSELAND,34,sold
25164240210000,25-16-424-021-0000,"{""type"":""MultiPolygon"",""coordinates"":[[[[-87.6281289728169,41.6939125753508],[-87.6282130508636,41.6939116093195],[-87.6282216919946,41.6942535510509],[-87.6281376135026,41.6942545170851],[-87.6280641544333,41.6942553835696],[-87.6280554409121,41.6939134413836],[-87.6281289728169,41.6939125753508]]]]}",120,120,W,110TH,ST,ROSELAND,34,sold
25164260290000,25-16-426-029-0000,"{""type"":""MultiPolygon"",""coordinates"":[[[[-87.623757996824,41.693577536656],[-87.6238496915782,41.6935764561856],[-87.6238591035835,41.6939194458317],[-87.6237677744649,41.6939205285664],[-87.623757996824,41.693577536656]]]]}",16,18,W,110TH,PL,ROSELAND,34,sold
25164270110000,25-16-427-011-0000,"{""type"":""MultiPolygon"",""coordinates"":[[[[-87.6311751840571,41.692975816352],[-87.6312364109267,41.6929750926923],[-87.6312457403515,41.6933090799216],[-87.6311846596131,41.6933098044786],[-87.6311234330228,41.6933104732252],[-87.6311141036338,41.6929765408739],[-87.6311751840571,41.692975816352]]]]}",321,,W,110TH,PL,ROSELAND,34,sold
25164280100000,25-16-428-010-0000,"{""type"":""MultiPolygon"",""coordinates"":[[[[-87.629287551386,41.6929980229029],[-87.6293771950246,41.6929969254542],[-87.6293860766834,41.6933308003016],[-87.6292964331797,41.6933318428706],[-87.6292515379039,41.6933323911218],[-87.6292426563423,41.6929985711524],[-87.629287551386,41.6929980229029]]]]}",235,235,W,110TH,PL,ROSELAND,34,sold
25164300140000,25-16-430-014-0000,"{""type"":""MultiPolygon"",""coordinates"":[[[[-87.6239283756716,41.693026703617],[-87.6240466546136,41.6930253479948],[-87.6240669417566,41.6930250889974],[-87.6240675793848,41.6930470366022],[-87.6240763032268,41.6933927773244],[-87.6240297237414,41.6933933131408],[-87.6239377369555,41.6933943370661],[-87.623929013132,41.6930486621988],[-87.6239283756716,41.693026703617]]]]}",21,,W,110TH,PL,ROSELAND,34,sold
25211210380000,25-21-121-038-0000,"{""type"":""MultiPolygon"",""coordinates"":[[[[-87.6360871235677,41.6882230092792],[-87.6360893115258,41.6882916309021],[-87.6360914256764,41.688360306963],[-87.6360936142343,41.6884288737012],[-87.6360947076257,41.6884632393946],[-87.6356420553628,41.688468670392],[-87.6356409622123,41.6884343046962],[-87.6356387009167,41.6883657375086],[-87.6356364408108,41.6882970605541],[-87.635634253334,41.6882284389263],[-87.6356338146531,41.6882148243668],[-87.6360866853839,41.6882093398376],[-87.6360871235677,41.6882230092792]]]]}",11313,11313,S,PARNELL,AVE,ROSELAND,34,sold
25212050110000,25-21-205-011-0000,"{""type"":""MultiPolygon"",""coordinates"":[[[[-87.628999736007,41.6911747366078],[-87.629010514154,41.6915158133581],[-87.6289186759126,41.6915168970726],[-87.6289078982508,41.6911758203176],[-87.628999736007,41.6911747366078]]]]}",227,227,W,111TH,PL,ROSELAND,34,sold
25212190210000,25-21-219-021-0000,"{""type"":""MultiPolygon"",""coordinates"":[[[[-87.6279111549597,41.6886007366273],[-87.6283632238283,41.6885952227341],[-87.6283653303642,41.6886638439869],[-87.6279132610152,41.6886693578847],[-87.6279111549597,41.6886007366273]]]]}",11306,11306,S,WENTWORTH,AVE,ROSELAND,34,sold
